transect_id,sample,sampling_date,season,CSI_transect,NCDOT_transect,origin,MOM_log_mean,MOM_log_sort,MOM_log_skew,MOM_log_kurt,FW_phi_mean,FW_phi_sort,FW_phi_skew,FW_phi_kurt,description,%vc_gravel,%c_gravel,%m_gravel,%f_gravel,%vf_gravel,%vc_sand,%c_sand,%m_sand,%f_sand,%vf_sand,
sep2014_T02C,S3,2014-09-29,autumn,T02,T02,CSI,1.56,0.58,-0.86,5.17,1.57,0.51,-0.14,1.26,Medium Sand,0,0,0,0,0.0022193452931385200,0.02071388940262620,0.09783613833919000,0.7164786388015540,0.1572036249306460,0.0055483632328463100,
sep2014_T02C,S4,2014-09-29,autumn,T02,T02,CSI,1.59,0.58,-0.69,4.15,1.60,0.54,-0.20,1.17,Medium Sand,0,0,0,0,0.002379064234734340,0.013141497677580200,0.12484422793701100,0.6738416222952310,0.18114874815905700,0.004644839696386090,
sep2014_T03C,S1,2014-09-29,autumn,T03,T03,CSI,0.38,0.69,0.38,3.07,0.27,0.75,-0.03,0.84,Coarse Sand,0,0,0,0,0.07157464212678940,0.26837483459641500,0.48971490436665500,0.15385540719355200,0.016239624684229500,0.0002405870323589560,
sep2014_T03C,S2,2014-09-29,autumn,T03,T03,CSI,1.33,0.70,0.13,2.71,1.31,0.71,0.03,0.98,Medium Sand,0,0,0,0,0.0001488316713796700,0.022175919035570800,0.31552314332490000,0.503199880934663,0.1541896115493380,0.004762613484149430,
sep2014_T03C,S3,2014-09-29,autumn,T03,T03,CSI,2.01,0.56,-0.20,2.81,2.01,0.58,0.03,0.99,Fine Sand,0,0,0,0,0.0,0.00020673971469919400,0.039073806078147600,0.46723175522017800,0.46661153607608000,0.026876162910895200,
sep2014_T03C,S4,2014-09-29,autumn,T03,T03,CSI,1.23,0.67,-0.03,3.43,1.24,0.68,-0.10,1.09,Medium Sand,0,0,0,0,0.023011235955056200,0.0289438202247191,0.2910561797752810,0.5704269662921350,0.0737078651685393,0.012853932584269700,
sep2014_T04C,S1,2014-09-29,autumn,T04,T04,CSI,0.23,0.60,0.68,4.30,0.17,0.65,-0.03,0.92,Coarse Sand,0,0,0,0,0.05512010113780030,0.338432364096081,0.5262958280657400,0.06839443742098610,0.011125158027812900,0.0006321112515802780,
sep2014_T04C,S2,2014-09-29,autumn,T04,T04,CSI,1.18,0.67,0.15,2.98,1.19,0.67,0.10,1.02,Medium Sand,0,0,0,0,0.0005569996286669140,0.03193464537690310,0.3783884144077240,0.47827701448199000,0.10954326030449300,0.0012996658002228000,
sep2014_T04C,S3,2014-09-29,autumn,T04,T04,CSI,1.89,0.66,-0.31,2.76,1.90,0.68,-0.07,0.98,Medium Sand,0,0,0,0,0.0,0.0024363833243096900,0.09921494315105580,0.4530319436924740,0.41608012994044400,0.029236599891716300,
sep2014_T04C,S4,2014-09-29,autumn,T04,T04,CSI,1.32,1.01,0.19,2.32,1.37,1.11,0.10,1.08,Medium Sand,0,0,0,0,0.021019291678664000,0.0757270371436798,0.2958537287647570,0.34523466743449500,0.17218543046357600,0.08997984451482870,
sep2014_T05C,S1,2014-09-29,autumn,T05,T05,CSI,0.09,0.59,0.99,4.90,-0.11,0.48,1.44,0.55,Very Coarse Sand,0,0,0,0,0.36990251270081000,0.293285733900865,0.25717424138404500,0.07290951530962510,0.005904160373472470,0.000823836331182205,
sep2014_T05C,S2,2014-09-29,autumn,T05,T05,CSI,0.88,0.76,0.23,2.99,0.87,0.79,0.05,1.16,Coarse Sand,0,0,0,0,0.008418098912662220,0.11171518765345500,0.47562258856541600,0.3267274640477030,0.07593826727464050,0.001578393546124170,
sep2014_T05C,S3,2014-09-29,autumn,T05,T05,CSI,2.12,0.54,-0.54,3.95,2.14,0.54,-0.02,1.10,Fine Sand,0,0,0,0,0.0,0.0015172204521316900,0.03125474131391290,0.37202245486269200,0.5590957366105300,0.03610984676073430,
sep2014_T05C,S4,2014-09-29,autumn,T05,T05,CSI,1.31,1.04,0.11,2.23,1.34,1.15,0.04,1.05,Medium Sand,0,0,0,0,0.023346303501945500,0.0961233607148004,0.2729499927943510,0.35062689148292300,0.1804294566940480,0.07652399481193260,
sep2014_T06C,S1,2014-09-29,autumn,T06,T06,CSI,0.18,0.61,0.54,3.45,0.02,0.67,0.14,0.64,Coarse Sand,0,0,0,0,0.11366728509585700,0.3445887445887450,0.4524427952999380,0.08299319727891160,0.006060606060606060,0.0002473716759431050,
sep2014_T06C,S2,2014-09-29,autumn,T06,T06,CSI,1.15,0.72,0.27,2.76,1.16,0.72,0.14,0.97,Medium Sand,0,0,0,0,0.0,0.03716929069956180,0.4164908294108100,0.4233079045609480,0.11994806037980800,0.0030839149488719400,
sep2014_T06C,S3,2014-09-29,autumn,T06,T06,CSI,1.88,0.61,-0.49,3.46,1.90,0.61,-0.06,1.07,Medium Sand,0,0,0,0,0.0,0.005558059185819440,0.0715036803364879,0.4975214060387560,0.40979420159230900,0.015622652846627600,
sep2014_T06C,S4,2014-09-29,autumn,T06,T06,CSI,1.66,1.03,-0.42,2.30,1.69,1.15,-0.23,1.00,Medium Sand,0,0,0,0,0.038915609969392200,0.05757178253898850,0.16484477481416700,0.3110333770587380,0.3445561871447310,0.08307826847398340,
sep2014_T07C,S1,2014-09-29,autumn,T07,T07,CSI,-0.01,0.18,3.29,59.08,-0.53,-0.32,0.00,0.74,Very Coarse Sand,0,0,0,0,0.951278195488722,0.034786967418546400,0.007218045112781960,0.006315789473684210,0.00020050125313283200,0.00020050125313283200,
sep2014_T07C,S2,2014-09-29,autumn,T07,T07,CSI,0.50,0.92,0.89,2.86,0.24,0.88,1.24,0.59,Coarse Sand,0,0,0,0,0.41126689402551500,0.15422508525956800,0.16420361247947500,0.17809776430466100,0.08866995073891630,0.003536693191865610,
sep2014_T07C,S3,2014-09-29,autumn,T07,T07,CSI,2.03,0.67,-1.04,4.46,2.08,0.64,-0.15,1.33,Fine Sand,0,0,0,0,0.03054780437656040,0.0023498311058892600,0.04435306212365990,0.35159347921868100,0.5382581876927600,0.03289763548244970,
sep2014_T07C,S4,2014-09-29,autumn,T07,T07,CSI,1.73,0.80,-0.43,3.27,1.76,0.79,-0.08,1.09,Medium Sand,0,0,0,0,0.006972596075887790,0.026593157126641800,0.12680395654289000,0.46797470407005000,0.3051726933679260,0.0664828928166045,
sep2014_T08C,S1,2014-09-29,autumn,T08,T08,CSI,1.25,0.90,-0.26,2.29,1.11,1.03,-0.29,0.94,Medium Sand,0,0,0,0,0.11412140575079900,0.05942492012779550,0.17942492012779600,0.4581469648562300,0.17686900958466500,0.012012779552715700,
sep2014_T08C,S2,2014-09-29,autumn,T08,T08,CSI,1.71,0.55,-0.10,3.62,1.73,0.55,-0.07,1.21,Medium Sand,0,0,0,0,0.0002897291032884250,0.0024626973779516200,0.08981602201941190,0.653339127915399,0.23946110386788400,0.014631319716065500,
sep2014_T08C,S3,2014-09-29,autumn,T08,T08,CSI,2.11,0.52,0.14,3.59,2.11,0.52,0.24,1.15,Fine Sand,0,0,0,0,0.0,0.0005617977528089890,0.015308988764044900,0.4726123595505620,0.4457865168539330,0.06573033707865170,
sep2014_T08C,S4,2014-09-29,autumn,T08,T08,CSI,1.51,0.81,0.02,2.51,1.51,0.84,0.03,0.97,Medium Sand,0,0,0,0,0.0023834351258751700,0.023089527781915700,0.2603902875018620,0.44406375688961700,0.23372560703113400,0.036347385669596300,
sep2014_T09C,S1,2014-09-29,autumn,T09,T09,CSI,0.17,0.58,1.50,5.72,-0.13,0.48,2.04,1.76,Very Coarse Sand,0,0,0,0,0.6196247523598650,0.13436662393660400,0.13681389115487700,0.09777415219671370,0.011187507283533400,0.00023307306840694600,
sep2014_T09C,S2,2014-09-29,autumn,T09,T09,CSI,1.53,0.64,-0.63,3.96,1.55,0.61,-0.14,1.12,Medium Sand,0,0,0,0,0.005067567567567570,0.0205518018018018,0.14850788288288300,0.6323198198198200,0.18932995495495500,0.004222972972972970,
sep2014_T09C,S3,2014-09-29,autumn,T09,T09,CSI,2.01,0.41,-0.30,5.52,2.01,0.40,0.15,1.15,Fine Sand,0,0,0,0,0.0,0.0012165450121654500,0.011151662611516600,0.5358880778588810,0.4412003244120030,0.010543390105433900,
sep2014_T09C,S4,2014-09-29,autumn,T09,T09,CSI,0.94,0.83,0.11,2.77,0.90,0.92,-0.09,1.13,Coarse Sand,0,0,0,0,0.03257774233967420,0.12518510080874800,0.36701218817633000,0.385693131336143,0.07791320195922090,0.011618635379883800,
sep2014_T10C,S1,2014-09-29,autumn,T10,T10,CSI,0.09,0.62,0.65,3.43,-0.08,0.60,0.64,0.43,Very Coarse Sand,0,0,0,0,0.2082268467810640,0.3762930509918460,0.333089935499574,0.0771571133016916,0.00486795667518559,0.0003650967506389190,
sep2014_T10C,S2,2014-09-29,autumn,T10,T10,CSI,1.20,0.76,-0.28,2.93,1.23,0.76,-0.08,1.04,Medium Sand,0,0,0,0,0.005249343832021000,0.06414041994750660,0.30380577427821500,0.4922900262467190,0.13188976377952800,0.002624671916010500,
sep2014_T10C,S3,2014-09-29,autumn,T10,T10,CSI,1.58,0.52,-0.14,2.94,1.59,0.52,-0.03,1.08,Medium Sand,0,0,0,0,0.0,0.0016902274124154900,0.12077443146896100,0.6866933005531650,0.19038106945298100,0.00046097111247695100,
sep2014_T10C,S4,2014-09-29,autumn,T10,T10,CSI,1.82,0.70,-0.59,3.41,1.83,0.70,-0.13,1.09,Medium Sand,0,0,0,0,0.0,0.012151829601310800,0.12028945931185100,0.46409066084107100,0.3801201529219010,0.023347897323866700,
sep2014_T11C,S1,2014-09-29,autumn,T11,T11,CSI,0.39,0.68,0.02,2.24,0.22,0.78,-0.04,0.54,Coarse Sand,0,0,0,0,0.12663860493084800,0.24762477450390900,0.4123872519543000,0.2114251352976550,0.0019242333132892400,0.0,
sep2014_T11C,S2,2014-09-29,autumn,T11,T11,CSI,0.94,0.44,-0.16,4.08,0.94,0.43,-0.21,1.17,Coarse Sand,0,0,0,0,0.003364338017019590,0.016227983376212200,0.4622996239857510,0.5099940629329110,0.007916089451810810,0.00019790223629527000,
sep2014_T11C,S3,2014-09-29,autumn,T11,T11,CSI,1.36,0.49,0.42,3.75,1.38,0.47,0.23,1.25,Medium Sand,0,0,0,0,0.0,0.0012790060295998500,0.15530787502283900,0.7456605152567150,0.09574273707290330,0.002009866617942630,
sep2014_T11C,S4,2014-09-29,autumn,T11,T11,CSI,1.02,0.60,-0.15,3.31,1.04,0.59,-0.01,1.06,Medium Sand,0,0,0,0,0.0053191489361702100,0.048415110725141100,0.42998263135041300,0.4726443768996960,0.042444637429439900,0.001194094659140250,
sep2014_T12C,S1,2014-09-29,autumn,T12,T12,CSI,0.70,0.87,0.29,2.03,0.57,0.95,0.15,0.40,Coarse Sand,0,0,0,0,0.2534887829005480,0.1354001059883410,0.23255608549726200,0.3067479243949830,0.07180710121886590,0.0,
sep2014_T12C,S2,2014-09-29,autumn,T12,T12,CSI,1.43,0.51,-0.65,3.88,1.45,0.50,-0.13,1.05,Medium Sand,0,0,0,0,0.0019561815336463200,0.010758998435054800,0.1639280125195620,0.7321987480438190,0.0911580594679186,0.0,
sep2014_T12C,S3,2014-09-29,autumn,T12,T12,CSI,1.88,0.51,-0.66,4.79,1.89,0.50,0.01,1.13,Medium Sand,0,0,0,0,0.0,0.004898119122257050,0.042123824451410700,0.5787617554858930,0.36912225705329200,0.005094043887147340,
sep2014_T12C,S4,2014-09-29,autumn,T12,T12,CSI,1.53,0.65,0.09,3.31,1.53,0.64,0.13,1.04,Medium Sand,0,0,0,0,0.0017761989342806400,0.00947306098283008,0.1735938425103610,0.605328596802842,0.19419775014801700,0.015630550621669600,
sep2014_T13C,S1,2014-09-29,autumn,T13,T13,CSI,0.04,0.56,1.17,5.35,-0.27,0.39,2.51,1.61,Very Coarse Sand,0,0,0,0,0.5214144829529450,0.25486052409129300,0.14877430262045600,0.06987883910960840,0.004790081713158640,0.00028176951253874300,
sep2014_T13C,S2,2014-09-29,autumn,T13,T13,CSI,1.14,0.66,-0.42,3.14,1.17,0.66,-0.12,1.05,Medium Sand,0,0,0,0,0.0092084292544714,0.05277138303524000,0.31946166105896900,0.5544536922259610,0.06375066406941740,0.00035417035594120800,
sep2014_T13C,S3,2014-09-29,autumn,T13,T13,CSI,1.69,0.55,-0.40,4.17,1.71,0.53,-0.13,1.16,Medium Sand,0,0,0,0,0.0031746031746031700,0.005079365079365080,0.08809523809523810,0.6625396825396830,0.23222222222222200,0.008888888888888890,
sep2014_T13C,S4,2014-09-29,autumn,T13,T13,CSI,1.05,0.89,-0.43,2.31,0.97,1.02,-0.36,0.96,Coarse Sand,0,0,0,0,0.05467085911350040,0.13642357237042300,0.21635054265138500,0.4862562125976270,0.10356019880312400,0.002738614463941580,
sep2014_T14C,S1,2014-09-29,autumn,T14,T14,CSI,0.09,0.59,0.89,4.11,-0.13,0.49,1.72,0.64,Very Coarse Sand,0,0,0,0,0.4102301207564370,0.2812713602187290,0.222032353611301,0.08202323991797680,0.004215083162451580,0.000227842333105491,
sep2014_T14C,S2,2014-09-29,autumn,T14,T14,CSI,1.27,0.64,-0.26,3.11,1.28,0.65,-0.06,1.03,Medium Sand,0,0,0,0,0.01105414931111820,0.02643383530919580,0.2843639859019550,0.5698494072412690,0.10797821211150300,0.0003204101249599490,
sep2014_T14C,S3,2014-09-29,autumn,T14,T14,CSI,1.63,0.52,-0.29,3.31,1.64,0.52,-0.11,1.13,Medium Sand,0,0,0,0,0.0,0.003050330452465680,0.11167598712082700,0.680562616505677,0.20199966107439400,0.0027114048466361600,
sep2014_T14C,S4,2014-09-29,autumn,T14,T14,CSI,0.86,0.92,-0.07,2.20,0.69,1.05,-0.16,0.69,Coarse Sand,0,0,0,0,0.09457926967566340,0.16523021093218400,0.2649126786119300,0.38965751871172600,0.08063052846450440,0.004989793603991840,
sep2014_T15C,S1,2014-09-29,autumn,T15,T15,CSI,1.07,0.79,-0.18,2.57,1.04,0.91,-0.17,1.20,Medium Sand,0,0,0,0,0.058904109589041100,0.07571606475716070,0.31668742216687400,0.4423412204234120,0.10560398505604000,0.0007471980074719800,
sep2014_T15C,S2,2014-09-29,autumn,T15,T15,CSI,1.34,0.56,-0.08,3.24,1.34,0.55,0.02,1.04,Medium Sand,0,0,0,0,0.0035749106272343200,0.010399740006499800,0.23659408514787100,0.6426714332141700,0.10643483912902200,0.00032499187520312000,
sep2014_T15C,S3,2014-09-29,autumn,T15,T15,CSI,1.78,0.44,-0.34,4.10,1.79,0.43,-0.04,1.12,Medium Sand,0,0,0,0,0.0,0.0009800718719372760,0.03691604050963740,0.7000980071871940,0.26086246324730500,0.0011434171839268200,
sep2014_T15C,S4,2014-09-29,autumn,T15,T15,CSI,1.31,0.84,0.05,2.42,1.23,0.97,-0.12,1.12,Medium Sand,0,0,0,0,0.14206424185167700,0.009329239489844120,0.18233349078885200,0.466225791213982,0.1776098252243740,0.022437411431270700,
sep2014_T16C,S1,2014-09-29,autumn,T16,T16,CSI,0.72,0.89,0.26,2.28,0.50,1.05,0.02,0.54,Coarse Sand,0,0,0,0,0.17495183044316000,0.1546563904945410,0.29248554913294800,0.2949261400128450,0.07886962106615290,0.004110468850353240,
sep2014_T16C,S2,2014-09-29,autumn,T16,T16,CSI,1.21,0.70,-0.33,3.12,1.23,0.71,-0.10,1.08,Medium Sand,0,0,0,0,0.01492537313432840,0.04723634574380840,0.299819583401673,0.5327210103329510,0.1030014761358050,0.002296211251435130,
sep2014_T16C,S3,2014-09-29,autumn,T16,T16,CSI,1.54,0.48,-0.18,3.34,1.53,0.48,-0.08,1.13,Medium Sand,0,0,0,0,0.0001595150741745100,0.0020736959642686200,0.12601690859786300,0.7422236401339930,0.12825011963630600,0.001276120593396080,
sep2014_T16C,S4,2014-09-29,autumn,T16,T16,CSI,1.68,0.65,-0.31,3.05,1.69,0.66,-0.10,1.07,Medium Sand,0,0,0,0,0.00011361054305839600,0.008066348557146100,0.14644399000227200,0.5402181322426720,0.28754828448080000,0.017609634174051400,
oct2014_C11N,S1,2014-10-08,autumn,C11,NT59,NCDOT,0.97,1.12,-0.85,2.97,0.93,1.25,-0.4,1.16,Coarse Sand,0.0,0.0,0.0,0.03505584,0.059511564,0.11670020100000000,0.173038229,0.466800805,0.144883923,0.004009437,
oct2014_C11N,S2,2014-10-08,autumn,C11,NT59,NCDOT,0.55,1.23,-0.39,2.11,0.47,1.43,-0.29,0.88,Coarse Sand,0.0,0.0,0.0,0.067289211,0.111785236,0.162977867,0.215291751,0.346076459,0.094073579,0.002505898,
oct2014_C11N,S3,2014-10-08,autumn,C11,NT59,NCDOT,1.56,0.57,-0.99,7.35,1.6,0.58,0.05,1.12,Medium Sand,0.0,0.0,0.0,0.000607924,0.002422379,0.013131313,0.097979798,0.67979798,0.203041379,0.003019227,
oct2014_C11N,S4,2014-10-08,autumn,C11,NT59,NCDOT,1.22,0.64,-1.16,6.51,1.25,0.61,-0.13,0.97,Medium Sand,0.0,0.0,0.0,0.002831014,0.007259804,0.028254289,0.285570131,0.617558022,0.054505166000000000,0.004021574,
oct2014_C09N,S1,2014-10-08,autumn,C09,NT60,NCDOT,1.19,1.03,-0.9,3.48,1.22,1.07,-0.26,1.16,Medium Sand,0.0,0.0,0.0,0.017765491,0.030621605,0.095766129,0.18447580600000000,0.460685484,0.20164606300000000,0.009039421,
oct2014_C09N,S2,2014-10-08,autumn,C09,NT60,NCDOT,0.51,1.27,-0.25,1.99,0.4,1.5,-0.22,0.85,Coarse Sand,0.0,0.0,0.0,0.07778926900000000,0.116963506,0.18466195800000000,0.19576185700000000,0.309788093,0.11101374300000000,0.004021574,
oct2014_C09N,S3,2014-10-08,autumn,C09,NT60,NCDOT,-0.29,1.13,0.7,2.86,-0.41,1.28,0.14,1.11,Very Coarse Sand,0.0,0.0,0.0,0.08651275300000000,0.21176833900000000,0.394337715,0.156723964,0.101112235,0.048033855,0.00151114,
oct2014_C09N,S4,2014-10-08,autumn,C09,NT60,NCDOT,1.06,0.82,-1.45,5.6,1.16,0.75,-0.26,1.21,Medium Sand,0.0,0.0,0.0,0.00867542,0.030559992,0.052313883,0.29678068400000000,0.562374245,0.046789877,0.002505898,
oct2014_C07N,S1,2014-10-08,autumn,C07,NT61,NCDOT,0.94,1.24,-0.76,2.53,0.92,1.35,-0.4,0.96,Coarse Sand,0.0,0.0,0.0,0.030273407000000000,0.08050202100000000,0.13695871100000000,0.129909366,0.43202416900000000,0.185817167,0.004515159,
oct2014_C07N,S2,2014-10-08,autumn,C07,NT61,NCDOT,1.63,0.72,-1.51,7.41,1.72,0.69,-0.05,1.07,Medium Sand,0.0,0.0,0.0,0.002226806,0.008873094,0.025227043000000000,0.074672048,0.571140262,0.310822992,0.007037755,
oct2014_C07N,S3,2014-10-08,autumn,C07,NT61,NCDOT,1.24,0.76,-1.0,4.69,1.27,0.77,-0.18,1.21,Medium Sand,0.0,0.0,0.0,0.003036514,0.008074597,0.057575758,0.233333333,0.581818182,0.112639184,0.0035224320000000000,
oct2014_C07N,S4,2014-10-08,autumn,C07,NT61,NCDOT,1.19,0.57,-0.92,6.01,1.21,0.57,-0.09,0.85,Medium Sand,0.0,0.0,0.0,0.001011164,0.004029159,0.015120968,0.35080645200000000,0.590725806,0.035795501,0.00251095,
oct2014_C05N,S1,2014-10-08,autumn,C05,NT62,NCDOT,-0.09,1.03,-0.07,2.07,-0.46,1.15,0.18,0.47,Very Coarse Sand,0.0,0.0,0.0,0.17072854,0.174689385,0.21752265900000000,0.288016113,0.146022155,0.003021148,0.0,
oct2014_C05N,S2,2014-10-08,autumn,C05,NT62,NCDOT,0.49,1.04,-0.46,2.41,0.44,1.26,-0.29,0.97,Coarse Sand,0.0,0.0,0.0,0.068800577,0.073912991,0.18894472400000000,0.304522613,0.33567839200000000,0.027139352000000000,0.001001352,
oct2014_C05N,S3,2014-10-08,autumn,C05,NT62,NCDOT,0.85,0.91,-1.0,3.54,0.89,0.91,-0.3,1.03,Coarse Sand,0.0,0.0,0.0,0.013132734000000000,0.036262427,0.12197580600000000,0.311491935,0.48487903200000000,0.030751494,0.00150657,
oct2014_C05N,S4,2014-10-08,autumn,C05,NT62,NCDOT,1.03,0.87,-1.04,4.38,1.07,0.87,-0.23,1.14,Medium Sand,0.0,0.0,0.0,0.009910099,0.027425926,0.064581231,0.312815338,0.51160444,0.070144089,0.003518878,
oct2014_C03N,S1,2014-10-08,autumn,C03,NT63,NCDOT,-0.25,0.82,0.01,2.78,-0.36,0.96,-0.17,1.08,Very Coarse Sand,0.0,0.0,0.0,0.07542885100000000,0.132023314,0.403826788,0.33836858,0.048338369000000000,0.002014099,0.0,
oct2014_C03N,S2,2014-10-08,autumn,C03,NT63,NCDOT,0.62,0.93,-0.58,3.13,0.63,1.03,-0.2,1.2,Coarse Sand,0.0,0.0,0.0,0.028177785,0.048204125,0.138693467,0.445226131,0.303517588,0.034678877000000000,0.0015020280000000000,
oct2014_C03N,S3,2014-10-08,autumn,C03,NT63,NCDOT,1.2,0.67,-1.11,5.36,1.24,0.65,-0.18,1.04,Medium Sand,0.0,0.0,0.0,0.0014142040000000000,0.005635141,0.047331319000000000,0.267875126,0.617321249,0.057412855,0.003010106,
oct2014_C03N,S4,2014-10-08,autumn,C03,NT63,NCDOT,0.82,0.74,-0.56,3.36,0.86,0.77,-0.04,1.05,Coarse Sand,0.0,0.0,0.0,0.003427947,0.009650524,0.106639839,0.490945674,0.363179074,0.025655762000000000,0.00050118,
oct2014_C01N,S1,2014-10-08,autumn,C01,NT64,NCDOT,0.07,1.1,0.14,2.19,0.02,1.26,0.03,0.95,Coarse Sand,0.0,0.0,0.0,0.063277439,0.127869442,0.327967807,0.251509054,0.19617706200000000,0.032698016,0.00050118,
oct2014_C01N,S2,2014-10-08,autumn,C01,NT64,NCDOT,0.58,0.84,-0.22,2.62,0.6,0.89,-0.03,0.98,Coarse Sand,0.0,0.0,0.0,0.00545169,0.017710445,0.205438066,0.4612286,0.283987915,0.025681599,0.000501684,
oct2014_C01N,S3,2014-10-08,autumn,C01,NT64,NCDOT,1.32,0.62,-0.83,4.98,1.32,0.64,-0.11,1.15,Medium Sand,0.0,0.0,0.0,0.000405692,0.001616552,0.027300303000000000,0.23255814,0.640040445,0.095560301,0.002518567,
oct2014_C01N,S4,2014-10-08,autumn,C01,NT64,NCDOT,1.45,0.63,-0.85,7.32,1.46,0.6,-0.01,1.25,Medium Sand,0.0,0.0,0.0,0.001219544,0.004859484,0.017223911,0.152988855,0.6869300910000000,0.121636093,0.015142022,
oct2014_T03N,S1,2014-10-08,autumn,T03,NT67,NCDOT,1.59,1.15,-1.27,4.08,1.65,1.24,-0.45,1.47,Medium Sand,0.0,0.0,0.0,0.036393786000000000,0.039193548000000000,0.058222676000000000,0.06945863100000000,0.326864147,0.426614234,0.043252977000000000,
oct2014_T03N,S2,2014-10-08,autumn,T03,NT67,NCDOT,1.01,1.25,-0.47,2.32,0.97,1.47,-0.27,0.95,Coarse Sand,0.0,0.0,0.0,0.052366091,0.055714717000000000,0.13636363600000000,0.21010101,0.268686869,0.257142699,0.019624978,
oct2014_T03N,S3,2014-10-08,autumn,T03,NT67,NCDOT,1.35,0.94,-0.88,3.64,1.4,0.97,-0.19,1.06,Medium Sand,0.0,0.0,0.0,0.003654928,0.014563696000000000,0.074898785,0.20344129600000000,0.433198381,0.261166897,0.009076018,
oct2014_T03N,S4,2014-10-08,autumn,T03,NT67,NCDOT,1.68,0.51,0.39,3.85,1.7,0.58,0.14,1.01,Medium Sand,0.0,0.0,0.0,0.0,0.0,0.0020304570000000000,0.07106599,0.670050761,0.240668507,0.016184285,
oct2014_T05N,S1,2014-10-08,autumn,T05,NT68,NCDOT,0.56,1.59,0.09,1.65,0.14,1.65,0.49,0.36,Coarse Sand,0.0,0.0,0.0,0.229763555,0.164389671,0.128024194,0.08266129,0.08770161300000000,0.260756003,0.046703674,
oct2014_T05N,S2,2014-10-08,autumn,T05,NT68,NCDOT,1.28,1.11,-0.7,2.81,1.32,1.14,-0.24,0.9,Medium Sand,0.0,0.0,0.0,0.017816272,0.026673111,0.102123357,0.22042467100000000,0.299292214,0.316544119,0.017126255,
oct2014_T05N,S3,2014-10-08,autumn,T05,NT68,NCDOT,1.39,1.02,-0.96,3.79,1.46,1.03,-0.22,1.1,Medium Sand,0.0,0.0,0.0,0.012326613,0.024596464,0.068717949,0.179487179,0.403076923,0.290846078,0.020948793,
oct2014_T05N,S4,2014-10-08,autumn,T05,NT68,NCDOT,2.41,0.62,-2.45,12.31,2.51,0.53,-0.13,1.25,Fine Sand,0.0,0.0,0.0,0.00045490900000000000,0.001812665,0.010204082,0.024943311,0.073696145,0.739211203,0.149677686,
oct2014_T07N,S1,2014-10-08,autumn,T07,NT69,NCDOT,1.13,1.36,-0.67,2.29,0.61,1.67,-0.43,0.4,Coarse Sand,0.0,0.0,0.0,0.187940902,0.080745966,0.055555556,0.052525253,0.246464646,0.357142699,0.019624978,
oct2014_T07N,S2,2014-10-08,autumn,T07,NT69,NCDOT,1.03,1.16,-0.56,2.51,1.06,1.23,-0.19,0.9,Medium Sand,0.0,0.0,0.0,0.01594482,0.043471091000000000,0.139979859,0.24370594200000000,0.3081571,0.240212555,0.008528633,
oct2014_T07N,S3,2014-10-08,autumn,T07,NT69,NCDOT,0.96,1.12,-0.41,2.4,0.96,1.22,-0.17,0.91,Coarse Sand,0.0,0.0,0.0,0.022901257,0.03479105,0.16194332,0.256072874,0.318825911,0.197398016,0.008067571000000000,
oct2014_T07N,S4,2014-10-08,autumn,T07,NT69,NCDOT,1.35,0.75,-1.13,5.66,1.36,0.76,-0.18,1.43,Medium Sand,0.0,0.0,0.0,0.014567623,0.009699313000000000,0.037411527,0.17694641100000000,0.611729019,0.14259412,0.007051987000000000,
oct2014_T09N,S1,2014-10-08,autumn,T09,NT70,NCDOT,1.46,1.04,-1.07,4.02,1.53,1.09,-0.28,1.27,Medium Sand,0.0,0.0,0.0,0.02725702,0.027621029,0.054878049000000000,0.142276423,0.39532520300000000,0.327328632,0.025313645,
oct2014_T09N,S2,2014-10-08,autumn,T09,NT70,NCDOT,1.49,0.88,-1.07,4.63,1.55,0.93,-0.19,1.25,Medium Sand,0.0,0.0,0.0,0.019626344,0.013740694,0.042467139,0.143579373,0.47826087,0.28671046700000000,0.015615115,
oct2014_T09N,S3,2014-10-08,autumn,T09,NT70,NCDOT,0.78,1.27,-0.28,2.05,0.68,1.45,-0.17,0.7,Coarse Sand,0.0,0.0,0.0,0.09388749200000000,0.071936573,0.17290192100000000,0.183013145,0.25682507600000000,0.21337638,0.008059414,
oct2014_T09N,S4,2014-10-08,autumn,T09,NT70,NCDOT,1.25,0.95,-1.18,4.83,1.27,1.11,-0.36,2.02,Medium Sand,0.0,0.0,0.0,0.051718797000000000,0.034435049,0.04,0.146666667,0.567179487,0.144671615,0.015328385,
oct2014_T11N,S1,2014-10-08,autumn,T11,NT71,NCDOT,1.48,1.06,-1.19,4.18,1.57,1.05,-0.3,1.21,Medium Sand,0.0,0.0,0.0,0.013006067,0.031618679,0.063894523,0.121703854,0.393509128,0.352521188,0.02374656,
oct2014_T11N,S2,2014-10-08,autumn,T11,NT71,NCDOT,0.97,1.2,-0.66,2.62,0.91,1.44,-0.35,1.08,Coarse Sand,0.0,0.0,0.0,0.059064491,0.066816677,0.109768379,0.192346425,0.35850956700000000,0.20496582800000000,0.008528633,
